original	new
12382	52920
12224	52913
12223	52912
12222	52928
12357	52916
12356	52910
12221	52934
12220	52931
12219	52277
12218	52925
12812	52917
12217	52378
12216	52933
12215	52930
12811	52932
12810	52921
12809	52632
12808	52630
12355	53160
12214	53159
12354	53157
12353	53161
12807	53162
12213	53158
4307	26192
4307	26192
4307	26192
4307	26192
12212	27466
12211	25561
12210	25560
12209	25556
12208	25563
12207	25555
12206	25559
12205	25562
12204	25557
12203	25558
12806	22217
3732	26039
12805	28792
12804	28793
7977	25945
7977	25945
7977	25945
t/41629	41629
t/43408	43408
t/49590	49590
t/49815	49815
t/47145	47145
t/41629	41629
t/43407	43407
t/49590	49590
t/49814	49814
t/47145	47145
3135	21468
3132	21451
3116	21214
3134	21467
3126	21208
7077	21226
3375	22617
3146	21462
3196	22610
3119	21209
7074	21222
7007	21473
3191	21455
3138	21251
3192	22615
2798	22614
3128	21216
3190	21454
7070	21220
3148	21252
3375	22617
7075	21224
3123	21202
3194	21470
3133	21452
3175	21267
2853	25310
7238	25033
3259	21661
3302	22417
8602	25058
8726	25510
2868	25015
3301	22416
3277	22452
3393	21662
3263	21907
2843	25307
2832	25220
4647	27501
2816	25203
2857	25353
2861	25357
2876	25020
3252	21654
7236	25223
2870	25016
2831	25212
9811	21672
4579	25317
7113	25029
2878	25022
9757	29107
9782	29495
2944	29047
12202	29101
7141	29405
2971	29235
7181	29395
2965	29215
2978	29314
2967	29310
3050	29217
11263	29444
9703	29500
2988	29205
2901	29008
2905	29031
2930	29059
9746	29475
7189	29419
9696	29501
2911	29015
7145	29418
3054	29267
2985	29245
9755	29490
9727	29491
3454	26001
3454	26001
3454	26001
3454	26001
3454	26001
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4803	25919
4804	21012
4804	21012
4804	21012
4804	21012
4804	21012
3117	21005
3117	21005
3117	21005
3117	21005
3117	21005
3117	21005
3117	21005
3117	21005
3368	23001
3117	21005
3117	21005
3113	21003
3368	23001
3368	23001
3117	21005
3368	23001
3113	21003
3113	21003
3113	21003
3113	21003
3113	21003
13148	39903
13147	26058
12201	41504
12200	43410
12199	49595
12198	49832
12197	47150
12196	47341
12195	41506
12194	43411
12193	49596
12192	49834
12191	47152
12196	47341
12190	41507
12189	43826
12188	49597
12187	49835
12186	47153
12196	47341
12185	41508
12184	43412
12183	49598
12182	49836
12181	47154
12196	47341
12180	41509
12179	43413
12178	49599
12177	49837
12176	47155
12196	47341
12175	41505
12174	43825
12173	49337
12172	49833
12171	47151
12196	47341
12170	41503
12169	43824
12168	49336
12167	49831
12166	47149
12196	47341
11375	48715
11375	48715
11375	48715
11375	48715
11375	48715
11374	48485
11374	48485
11374	48485
11374	48485
11374	48485
11373	48991
11373	48991
11373	48991
11373	48991
11373	48991
11372	48240
11372	48240
11372	48240
11372	48240
11372	48240
12165	41502
12164	43409
12163	49591
12162	49817
12161	47146
12160	47342
12159	47900
12158	43822
12157	49592
12156	49819
12155	47147
12160	47342
12154	47901
12153	43823
12152	49593
12151	49820
12150	47148
12160	47342
12149	47902
12148	42972
12147	49330
12146	49821
12145	49968
12160	47342
12144	47903
12143	42973
12142	49331
12141	49822
12140	49969
12160	47342
12139	40913
12138	42600
12137	49329
12136	49818
12135	49967
12160	47342
12134	41396
12133	42599
12132	49328
12131	49816
12130	49966
12160	47342
12352	30587
12351	31153
12350	31561
12349	31961
12348	32352
12347	33939
12346	34315
12345	39713
12344	32736
12343	33104
12342	39435
12341	39434
12340	34912
12339	38569
12338	38870
12337	30180
12311	30588
12310	31154
12309	31562
12308	31962
12307	32353
12306	33940
12305	34316
12304	39714
12303	32737
12302	33105
12301	39437
12300	39436
12299	34913
12298	38570
12297	38871
12296	30181
12129	35028
12128	35127
12127	35227
12126	35326
12125	35427
12124	35527
12123	35626
12122	35729
12121	38029
12120	38127
12119	38230
12118	35068
12117	35165
12116	35265
12115	35365
12114	35460
12113	35566
12112	35665
12111	35765
12110	38065
12109	38165
12108	40915
12107	42603
12106	49334
12105	49825
12104	46070
12103	40914
12102	42602
12101	49333
12100	49824
12099	46069
12098	47344
12097	48721
7467	48414
7468	48919
7470	48172
2279	47413
12097	48721
7471	48417
7472	48922
7474	48169
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
12803	30586
12802	31152
12801	31560
12800	31960
12799	32351
12798	33938
12797	34314
12796	39712
12795	32735
12794	33103
12793	39433
12792	39432
12791	34911
12790	38568
12789	38869
12788	30179
12381	48723
12380	40909
3185	21266
12379	20030
12336	30585
12335	31151
12334	31559
12333	31959
12332	32350
12331	33937
12330	34313
12329	39711
12328	32734
12327	33102
12326	39431
12325	39430
12324	34910
12323	38567
12322	38868
12321	30178
12320	48722
12319	48489
12318	48995
12317	48244
12039	40911
12378	42606
12377	49828
12038	46071
12096	42605
12095	49827
13146	40910
13145	42601
13144	49332
13143	49823
13142	49964
13141	40912
13140	42607
13139	49335
13138	49829
13137	49965
12787	42604
12786	49594
12785	49826
12784	49970
12783	41397
12782	42608
12781	49830
3732	26039
3541	26038
3732	26039
3541	26038
3541	26038
3547	26014
12780	28799
12376	28790
12375	28791
12779	28797
12094	28796
12093	28802
12092	28801
12316	28795
12091	28800
12090	28794
12089	28798
12315	49195
12778	41521
12777	43424
12776	49610
12775	49881
12774	47171
12314	26533
5778	27662
5779	27663
5779	27663
5780	27664
5780	27664
5780	27664
5780	27664
5781	27665
5782	27666
5782	27666
12088	29154
7157	29407
12087	29522
12086	29523
12085	29524
12084	29525
12083	29526
4696	29360
12082	29926
12081	29155
12080	29156
12079	29157
12078	29158
12077	29527
12076	29528
12075	29529
12074	29530
2996	29288
3045	29261
3010	29236
2930	29059
7176	29708
12773	35029
12772	35128
12771	35228
12770	35327
12769	35428
12768	35528
12767	35627
12766	35730
12765	38030
12764	38128
12763	38231
12762	40462
12761	42554
12760	44939
12759	45945
12758	46710
12757	40461
12756	42553
12755	44938
12754	45944
12753	46709
12073	52635
12072	41846
12071	41847
12070	41848
12069	41849
12068	41850
12067	41851
12066	41852
12065	41853
12064	41854
12108	40915
12107	42603
12106	49334
12105	49825
12104	46070
12103	40914
12102	42602
12101	49333
12100	49824
12099	46069
3548	26191
8371	26190
8372	26189
3548	26191
8371	26190
8372	26189
3547	26014
3547	26014
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
9440	25997
11700	52897
322	31829
8567	42529
12063	26057
12062	26534
3377	22616
3323	22203
9030	22660
3160	21284
3513	25901
3403	26108
3113	21003
3368	23001
3404	21002
5823	26109
3387	22623
11273	25978
4803	25919
9403	25979
9401	25977
2666	20626
12313	26537
12061	26535
12061	26535
12060	20604
12059	20627
4644	27407
3381	25002
3031	29239
4803	25919
3113	21003
12058	26282
12295	26532
9673	26434
12312	26286
12057	22675
8565	21228
3367	22638
3186	21262
3114	21006
8566	21229
7107	22654
12056	24085
12055	24024
12054	24414
12053	24122
12052	35067
12051	35164
12050	35264
12049	35364
12048	35459
12047	35565
12046	35664
12045	35764
12044	38064
12043	38164
4334	47292
8528	48667
8527	48444
8529	48949
8530	48200
4323	47291
8528	48667
8527	48444
8529	48949
8530	48200
11581	21609
4206	26171
3150	21285
3149	21280
7079	21326
3172	21273
3173	21274
2767	24103
12374	47343
3198	21466
2875	25009
3374	22609
8737	25990
9076	25991
9077	25992
12752	49971
3278	22453
3199	21464
12373	52926
4307	26192
11788	30581
11787	31147
11786	31555
11785	31955
11784	32346
11783	33933
11782	34309
11781	39707
11780	32730
11779	33098
11778	39423
11777	39422
11776	34906
11775	38563
11774	38864
11773	30174
11772	40294
11771	42965
11770	49574
11769	49788
11768	47139
2245	47256
11767	40295
11766	42966
11765	49575
11764	49790
11763	47140
2245	47256
11762	40497
11761	42589
11760	49319
11759	49791
11758	49942
2245	47256
11757	40498
11756	42590
11755	49320
11754	49792
11753	49943
2245	47256
11752	40499
11751	42591
11750	49321
11749	49793
11748	49944
2245	47256
11747	40902
11746	43819
11745	49318
11744	49789
11743	49941
2245	47256
11742	40901
11741	43818
11740	49317
11739	49787
11738	49940
2245	47256
7852	48640
7852	48640
7852	48640
7852	48640
7852	48640
7851	48429
7851	48429
7851	48429
7851	48429
7851	48429
7853	48934
7853	48934
7853	48934
7853	48934
7853	48934
7854	48184
7854	48184
7854	48184
7854	48184
7854	48184
12372	20031
13136	26543
13136	26543
13136	26543
13136	26543
13136	26543
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
7978	25958
11556	52355
11555	52859
11557	52606
7094	21830
12371	41511
12370	41510
3396	22635
2834	25401
2798	22614
2875	25009
2670	20644
12369	47904
12368	42609
12367	49338
12366	49838
12365	49972
6217	41123
6223	42453
6229	44361
6238	45642
6244	46510
12042	48490
11561	26435
11561	26435
11561	26435
11561	26435
11561	26435
11561	26435
11561	26435
5821	26178
5821	26178
12041	23155
12040	23154
12039	40911
12038	46071
7100	21617
12037	22035
7100	21617
12037	22035
12364	26531
9676	26509
5560	26175
12294	20663
t/22218	22218
t/41629	41629
t/43408	43408
t/49590	49590
t/49815	49815
t/47145	47145
t/41629	41629
t/43407	43407
t/49590	49590
t/49814	49814
t/47145	47145
12751	30589
12750	31155
12749	31563
12748	31963
12747	32354
12746	33941
12745	34317
12744	39715
12743	32738
12742	33106
12741	39438
12740	39439
12739	34914
12738	38571
12737	38872
12736	30182
12735	41514
12734	43414
12733	49601
12732	49840
12731	47156
12730	47346
12729	41515
12728	43415
12727	49603
12726	49842
12725	47157
12730	47346
12724	47905
12723	43829
12722	49604
12721	49843
12720	47158
12730	47346
12719	47906
12718	43830
12717	49605
12716	49844
12715	47159
12730	47346
12714	41718
12713	43831
12712	49606
12711	49845
12710	47160
12730	47346
12709	41717
12708	43828
12707	49602
12706	49841
12705	49974
12730	47346
12704	41716
12703	43827
12702	49600
12701	49839
12700	49973
12730	47346
12699	48724
12699	48724
12699	48724
12699	48724
12699	48724
12698	48491
12698	48491
12698	48491
12698	48491
12698	48491
12697	48996
12697	48996
12697	48996
12697	48996
12697	48996
12696	48245
12696	48245
12696	48245
12696	48245
12696	48245
12751	30589
12750	31155
12749	31563
12748	31963
12747	32354
12746	33941
12745	34317
12744	39715
12743	32738
12742	33106
12741	39438
12740	39439
12739	34914
12738	38571
12737	38872
12736	30182
12735	41514
12734	43414
12733	49601
12732	49840
12731	47156
12730	47346
12729	41515
12728	43415
12727	49603
12726	49842
12725	47157
12730	47346
12724	47905
12723	43829
12722	49604
12721	49843
12720	47158
12730	47346
12719	47906
12718	43830
12717	49605
12716	49844
12715	47159
12730	47346
12714	41718
12713	43831
12712	49606
12711	49845
12710	47160
12730	47346
12709	41717
12708	43828
12707	49602
12706	49841
12705	49974
12730	47346
12704	41716
12703	43827
12702	49600
12701	49839
12700	49973
12730	47346
12699	48724
12699	48724
12699	48724
12699	48724
12699	48724
12698	48491
12698	48491
12698	48491
12698	48491
12698	48491
12697	48996
12697	48996
12697	48996
12697	48996
12697	48996
12696	48245
12696	48245
12696	48245
12696	48245
12696	48245
12695	30590
12694	31156
12693	31564
12692	31964
12691	32355
12690	33942
12689	34318
12688	39716
12687	32739
12686	33107
12685	39440
12684	39441
12683	34915
12682	38572
12681	38873
12680	30183
12679	30591
12678	31157
12677	31565
12676	31965
12675	32356
12674	33943
12673	34319
12672	39717
12671	32740
12670	33108
12669	39442
12668	39443
12667	34916
12666	38573
12665	38874
12664	30184
12663	41634
12662	42614
12661	49617
12660	49861
12659	49983
12658	47347
12657	41636
12656	42615
12655	49618
12654	49863
12653	49985
12658	47347
12652	41637
12651	42616
12650	49619
12649	49864
12648	49986
12658	47347
12647	41638
12646	43837
12645	49349
12644	49865
12643	49987
12658	47347
12642	41639
12641	43838
12640	49350
12639	49866
12638	49988
12658	47347
12637	41635
12636	43836
12635	49348
12634	49862
12633	49984
12658	47347
12632	41633
12631	43835
12630	49347
12629	49860
12628	49982
12658	47347
12627	48725
12627	48725
12627	48725
12627	48725
12627	48725
12626	48492
12626	48492
12626	48492
12626	48492
12626	48492
12625	48997
12625	48997
12625	48997
12625	48997
12625	48997
12624	48246
12624	48246
12624	48246
12624	48246
12624	48246
12663	41634
12662	42614
12661	49617
12660	49861
12659	49983
12658	47347
12657	41636
12656	42615
12655	49618
12654	49863
12653	49985
12658	47347
12652	41637
12651	42616
12650	49619
12649	49864
12648	49986
12658	47347
12647	41638
12646	43837
12645	49349
12644	49865
12643	49987
12658	47347
12642	41639
12641	43838
12640	49350
12639	49866
12638	49988
12658	47347
12637	41635
12636	43836
12635	49348
12634	49862
12633	49984
12658	47347
12632	41633
12631	43835
12630	49347
12629	49860
12628	49982
12658	47347
12627	48725
12627	48725
12627	48725
12627	48725
12627	48725
12626	48492
12626	48492
12626	48492
12626	48492
12626	48492
12625	48997
12625	48997
12625	48997
12625	48997
12625	48997
12624	48246
12624	48246
12624	48246
12624	48246
12624	48246
12623	41516
12622	43417
12621	49612
12620	49847
12619	47161
2249	47261
12618	41517
12617	43419
12616	49613
12615	49849
12614	47162
2249	47261
12613	47908
12612	42610
12611	49340
12610	49850
12609	49977
2249	47261
12608	47909
12607	43420
12606	49614
12605	49851
12604	49978
2249	47261
12603	47910
12602	42611
12601	49341
12600	49852
12599	49979
2249	47261
12598	40916
12597	43418
12596	49339
12595	49848
12594	49976
2249	47261
12593	47907
12592	43416
12591	49611
12590	49846
12589	49975
2249	47261
10186	48706
10186	48706
10186	48706
10186	48706
10186	48706
10185	48476
10185	48476
10185	48476
10185	48476
10185	48476
10184	48980
10184	48980
10184	48980
10184	48980
10184	48980
10183	48229
10183	48229
10183	48229
10183	48229
10183	48229
12588	30592
12587	31158
12586	31566
12585	31966
12584	32357
12583	33944
12582	34320
12581	39718
12580	32741
12579	33109
12578	39444
12577	39445
12576	34917
12575	38574
12574	38875
12573	30185
12572	41719
12571	43839
12570	49607
12569	49868
12568	47168
12567	47345
12566	41720
12565	43840
12564	49608
12563	49870
12562	47169
12567	47345
12561	47911
12560	43841
12559	49353
12558	49871
12557	46074
12567	47345
12556	47912
12555	43842
12554	49354
12553	49872
12552	46075
12567	47345
12551	47913
12550	43843
12549	49355
12548	49873
12547	46076
12567	47345
12546	41641
12545	42618
12544	49352
12543	49869
12542	46073
12567	47345
12541	41640
12540	42617
12539	49351
12538	49867
12537	46072
12567	47345
12536	48726
12536	48726
12536	48726
12536	48726
12536	48726
12535	48493
12535	48493
12535	48493
12535	48493
12535	48493
12534	48998
12534	48998
12534	48998
12534	48998
12534	48998
12533	48247
12533	48247
12533	48247
12533	48247
12533	48247
12532	52642
12571	43839
12565	43840
12560	43841
12555	43842
12550	43843
12545	42618
12540	42617
3509	22630
3510	22631
12531	52278
12530	52646
13135	52648
12529	52279
12528	52944
13134	52943
12527	52956
12526	52381
12525	52644
12524	52383
13133	52384
13132	52957
13131	52380
13130	52643
13129	52955
13128	52950
13127	52938
12523	52958
12522	52937
12521	52946
12520	52386
12519	52935
12518	52940
12517	52952
12848	52953
12847	52939
12516	52645
12515	52647
12514	52945
12513	52936
12512	52941
12846	52951
12845	52954
12844	52947
12511	52385
12510	52649
12509	52028
12508	52382
12507	52942
12506	52948
12505	53164
12504	53166
12503	53165
12502	51037
12501	51134
12500	51241
12499	27784
12498	27804
12497	27844
12496	27824
5778	27662
5779	27663
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5782	27666
5782	27666
12495	30594
12494	30595
12493	30593
12492	31160
12491	31161
12490	31159
12489	31568
12488	31569
12487	31567
12486	31968
12485	31969
12484	31967
12483	32359
12482	32360
12481	32358
12480	33946
12479	33947
12478	33945
12477	34322
12476	34323
12475	34321
12474	39720
12473	39721
12472	39719
12471	32743
12470	32744
12469	32742
12468	33111
12467	33112
12466	33110
12465	39448
12464	39450
12463	39446
12462	39449
12461	39451
12460	39447
12459	34919
12458	34920
12457	34918
12456	38576
12455	38577
12454	38575
12453	38877
12452	38878
12451	38876
12450	26541
12449	22676
12448	23108
12447	26288
12446	20924
12445	20973
12444	20925
12443	21019
11182	26430
11181	26431
11180	26432
11179	26433
12442	26540
12441	27622
12440	21674
12439	27623
5560	26175
12438	26539
9676	26509
3547	26014
3541	26038
3732	26039
3547	26014
3547	26014
3547	26014
3540	26012
12437	28803
12436	28804
12435	28805
13126	28807
13125	28808
t/28809	28809
t/28810	28810
13124	28811
12434	28812
12433	28813
12843	28814
12842	28815
12432	28816
2673	20650
12431	43844
12430	49877
12429	49992
12841	20034
12840	20035
12839	20036
12839	20036
12839	20036
12839	20036
12839	20036
12839	20036
t/28252	28252
t/28252	28252
t/28251	28251
t/28251	28251
t/28253	28253
t/28252	28252
t/28251	28251
t/28256	28256
t/28256	28256
t/28255	28255
t/28254	28254
t/28255	28255
t/28255	28255
t/28254	28254
t/28254	28254
t/28254	28254
t/28255	28255
t/28252	28252
t/28253	28253
t/28253	28253
t/28256	28256
t/28253	28253
t/28251	28251
t/28253	28253
12803	30586
12802	31152
12801	31560
12800	31960
12799	32351
12798	33938
12797	34314
12796	39712
12795	32735
12794	33103
12793	39433
12792	39432
12791	34911
12790	38568
12789	38869
12788	30179
12803	30586
12802	31152
12801	31560
12800	31960
12799	32351
12798	33938
12797	34314
12796	39712
12795	32735
12794	33103
12793	39433
12792	39432
12791	34911
12790	38568
12789	38869
12788	30179
